id_cliente,idade,sexo,estado_civil,escolaridade,estado,renda_mensal,comprometimento_renda,score_bureau_entrada,segmento,canal_aquisicao,data_cadastro,flag_fraude
299,49,M,Solteiro,Superior,SC,11039.81,0.05,608,Plus,App,2020-09-01,False
300,24,F,Solteiro,Superior,RJ,2303.32,0.349,628,Standard,App,2023-03-27,False
301,22,M,Viúvo,Superior,PR,3942.33,0.307,385,Standard,App,2022-08-28,False
302,48,M,Solteiro,Fundamental,SP,1288.22,0.386,487,Standard,Indicação,2022-08-13,False
303,51,F,Solteiro,Médio,MG,2690.42,0.056,560,Standard,App,2020-10-09,False
304,32,F,Solteiro,Médio,SP,2716.82,0.244,724,Standard,Parceiro,2021-10-09,False
305,29,F,Casado,Superior,SP,24602.98,0.396,883,Private,Web,2022-01-05,False
306,52,M,Casado,Médio,BA,1633.96,0.213,396,Standard,Parceiro,2022-05-22,False
307,42,F,Solteiro,Médio,SP,3139.63,0.286,511,Standard,App,2021-08-30,False
308,20,M,Solteiro,Superior,Outros,7485.76,0.231,755,Plus,App,2024-09-25,False
309,21,M,Casado,Médio,MG,2797.8,0.234,407,Standard,App,2020-03-11,False
310,31,M,Casado,Fundamental,SP,1901.94,0.42,553,Standard,Indicação,2018-09-15,False
311,50,F,Solteiro,Médio,Outros,1660.66,0.109,560,Standard,App,2025-12-10,False
312,35,M,Casado,Médio,SP,2953.12,0.274,523,Standard,Parceiro,2018-10-07,False
313,18,F,Casado,Médio,PE,3615.82,0.31,962,Standard,Indicação,2025-03-10,False
314,70,F,Solteiro,Médio,SP,3298.34,0.393,523,Standard,App,2021-10-30,False
315,57,F,Solteiro,Médio,MG,3723.71,0.265,649,Standard,App,2025-05-22,False
316,51,M,Divorciado,Médio,PE,5674.16,0.396,502,Standard,Indicação,2021-08-13,False
317,31,F,Divorciado,Médio,SP,4473.19,0.273,669,Plus,Parceiro,2024-02-27,False
318,58,M,Solteiro,Superior,PR,5699.6,0.294,732,Plus,App,2022-11-24,False
319,71,M,Divorciado,Médio,SP,1558.53,0.29,478,Standard,Indicação,2021-06-09,False
320,56,M,Casado,Pós-graduação,BA,7037.75,0.359,618,Plus,App,2020-09-15,False
321,34,F,Viúvo,Pós-graduação,SP,8511.99,0.345,518,Standard,Web,2018-01-14,False
322,40,F,Viúvo,Médio,SP,3176.54,0.146,420,Standard,Indicação,2020-03-14,False
323,70,F,Casado,Médio,SP,2204.39,0.306,713,Standard,Parceiro,2025-10-21,False
324,18,M,Casado,Médio,RS,1753.74,0.345,485,Standard,App,2020-04-24,False
325,30,M,Solteiro,Superior,Outros,3036.33,0.455,240,Standard,Web,2023-04-14,False
326,24,M,Casado,Superior,Outros,2408.87,0.159,818,Standard,Indicação,2021-05-12,False
327,54,F,Solteiro,Superior,BA,4890.39,0.345,488,Standard,App,2020-06-17,False
328,44,F,Casado,Médio,PE,1342.84,0.238,523,Standard,Indicação,2026-04-20,False
329,25,F,Solteiro,Superior,CE,3335.04,0.303,811,Standard,App,2018-08-05,False
330,71,M,Divorciado,Médio,MG,2299.45,0.151,549,Standard,Parceiro,2021-09-10,False
331,49,M,Viúvo,Superior,SP,2820.15,0.278,553,Standard,Parceiro,2021-02-24,False
332,32,F,Solteiro,Médio,PR,3385.48,0.318,410,Standard,App,2018-12-19,False
333,71,M,Casado,Superior,SP,7963.43,0.164,408,Standard,App,2020-01-14,False
334,57,M,Divorciado,Superior,PE,4178.84,0.454,568,Standard,Parceiro,2022-07-23,False
335,25,M,Casado,Fundamental,RJ,1446.68,0.095,610,Standard,Parceiro,2019-03-25,False
336,65,M,Viúvo,Superior,SP,7195.55,0.345,671,Plus,App,2023-11-27,False
337,21,M,Casado,Fundamental,PE,1259.59,0.05,489,Standard,Indicação,2021-11-20,False
338,69,F,Solteiro,Superior,SP,3718.73,0.249,589,Standard,App,2019-03-04,False
339,40,F,Casado,Fundamental,Outros,3274.08,0.338,324,Standard,App,2020-05-13,False
340,34,F,Casado,Pós-graduação,Outros,14781.64,0.366,783,Premium,Web,2019-06-16,False
341,21,M,Solteiro,Fundamental,RS,2431.63,0.267,593,Standard,Indicação,2023-11-11,False
342,71,F,Divorciado,Pós-graduação,BA,15091.23,0.251,999,Private,App,2021-06-22,False
343,49,M,Casado,Superior,SP,2046.45,0.348,567,Standard,App,2018-01-14,False
344,52,M,Solteiro,Médio,RJ,5509.85,0.394,476,Standard,App,2021-07-08,False
345,66,M,Casado,Superior,CE,6691.11,0.446,615,Plus,App,2021-03-31,False
346,46,M,Solteiro,Superior,SP,9116.98,0.125,605,Plus,PDV,2021-12-20,False
347,34,F,Casado,Pós-graduação,SP,11529.08,0.256,741,Premium,App,2018-06-10,False
348,62,F,Casado,Médio,RJ,2869.34,0.05,580,Standard,App,2018-06-13,False
349,48,M,Solteiro,Médio,PR,2439.92,0.116,394,Standard,Parceiro,2020-08-24,False
350,31,F,Divorciado,Fundamental,PR,2162.7,0.196,339,Standard,App,2022-06-26,False
351,66,M,Divorciado,Superior,SP,4706.17,0.384,635,Plus,App,2022-03-17,False
352,64,M,Casado,Médio,SP,4321.31,0.222,787,Plus,Indicação,2020-04-28,False
353,32,F,Casado,Médio,PE,1266.67,0.245,568,Standard,App,2020-01-17,False
354,55,F,Viúvo,Médio,SP,2135.78,0.316,681,Standard,App,2022-06-01,False
355,70,F,Solteiro,Médio,SP,7783.69,0.2,777,Plus,Indicação,2018-05-05,False
356,63,M,Solteiro,Médio,SP,2047.42,0.05,604,Standard,Web,2021-07-31,False
357,29,M,Solteiro,Superior,BA,4881.27,0.19,486,Standard,Parceiro,2020-12-24,False
358,66,M,Casado,Superior,SP,3537.63,0.266,611,Standard,App,2020-02-24,False
359,21,M,Solteiro,Médio,SP,3311.97,0.336,750,Standard,Indicação,2021-06-01,False
360,53,M,Casado,Médio,MG,1937.67,0.255,639,Standard,Indicação,2020-01-19,False
361,47,M,Casado,Pós-graduação,SP,8658.02,0.334,750,Premium,App,2021-08-12,False
362,20,M,Solteiro,Fundamental,Outros,2751.7,0.391,510,Standard,App,2019-07-20,False
363,59,M,Solteiro,Fundamental,CE,1269.22,0.414,529,Standard,Indicação,2020-11-24,False
364,34,F,Solteiro,Fundamental,RS,2670.04,0.301,557,Standard,App,2021-05-16,False
365,66,M,Casado,Superior,RJ,8296.74,0.144,634,Plus,Web,2018-05-27,False
366,68,M,Solteiro,Médio,SP,4745.03,0.131,762,Plus,App,2021-10-28,False
367,51,F,Solteiro,Superior,MG,5900.39,0.142,284,Standard,App,2023-04-07,False
368,53,F,Solteiro,Superior,SP,27809.5,0.151,880,Private,Parceiro,2025-11-10,False
369,20,M,Casado,Médio,RS,4744.03,0.292,587,Plus,Parceiro,2019-12-23,False
370,68,M,Solteiro,Superior,SP,6470.07,0.506,427,Standard,App,2020-01-05,False
371,56,M,Casado,Superior,BA,3549.43,0.305,678,Standard,Parceiro,2020-06-11,False
372,39,F,Divorciado,Médio,SP,2667.36,0.27,472,Standard,Parceiro,2025-01-13,False
373,22,M,Casado,Médio,MG,5713.22,0.395,560,Standard,App,2020-11-26,False
374,46,M,Solteiro,Médio,SP,6582.32,0.181,879,Plus,Indicação,2020-06-06,False
375,69,F,Casado,Médio,SP,5863.72,0.405,753,Plus,Indicação,2023-02-24,False
376,67,F,Solteiro,Fundamental,RJ,2665.48,0.396,654,Standard,App,2018-06-25,False
377,23,M,Divorciado,Pós-graduação,RJ,5070.61,0.287,656,Plus,Web,2021-07-18,False
378,61,M,Casado,Médio,Outros,3572.27,0.531,561,Standard,Web,2021-02-05,False
379,22,M,Casado,Médio,SP,1505.19,0.414,840,Standard,App,2021-11-20,False
380,39,M,Solteiro,Superior,SP,2614.34,0.285,685,Standard,App,2023-01-08,False
381,43,M,Casado,Médio,MG,3155.66,0.263,475,Standard,Web,2020-07-14,False
382,19,F,Casado,Pós-graduação,SP,12340.56,0.228,494,Standard,App,2021-12-09,False
383,25,F,Solteiro,Superior,CE,8640.29,0.264,725,Premium,App,2021-06-07,False
384,68,F,Casado,Médio,SP,3590.13,0.268,577,Standard,Indicação,2019-06-07,False
385,53,F,Solteiro,Médio,CE,3652.5,0.242,385,Standard,Indicação,2024-12-03,False
386,62,F,Divorciado,Pós-graduação,PR,5806.43,0.254,671,Plus,App,2023-04-27,False
387,50,M,Divorciado,Superior,SP,5218.76,0.137,567,Standard,App,2025-06-04,False
388,43,F,Solteiro,Pós-graduação,RJ,4471.54,0.212,670,Plus,Parceiro,2022-11-20,False
389,19,M,Solteiro,Fundamental,MG,800.0,0.088,613,Standard,Web,2020-03-04,False
390,49,M,Solteiro,Superior,MG,7965.1,0.33,552,Standard,App,2021-01-04,False
391,61,M,Divorciado,Superior,RJ,3774.19,0.29,675,Standard,App,2020-10-24,False
392,29,F,Solteiro,Fundamental,RS,2784.41,0.265,505,Standard,App,2018-06-15,False
393,45,F,Solteiro,Médio,BA,4873.41,0.386,539,Standard,App,2020-12-02,False
394,41,M,Casado,Superior,MG,4035.34,0.176,516,Standard,App,2020-08-17,False
395,67,M,Solteiro,Fundamental,RS,2418.0,0.195,729,Standard,Indicação,2018-01-19,False
396,27,F,Solteiro,Médio,CE,2011.82,0.102,526,Standard,App,2024-06-26,False
397,24,M,Casado,Superior,MG,2185.42,0.403,760,Standard,Parceiro,2019-07-06,False
398,30,M,Casado,Médio,RJ,2978.07,0.353,827,Standard,Parceiro,2021-04-30,False
399,26,F,Casado,Médio,SP,2212.63,0.44,465,Standard,Parceiro,2023-09-12,False
400,66,F,Solteiro,Médio,SP,2246.95,0.47,160,Standard,App,2021-10-17,False
401,32,M,Casado,Médio,SP,7517.93,0.229,778,Plus,Indicação,2019-09-17,False
402,38,M,Casado,Pós-graduação,RJ,4429.84,0.195,547,Standard,App,2021-11-09,False
403,32,F,Casado,Superior,SC,6660.43,0.065,500,Standard,App,2023-05-11,False
404,64,M,Viúvo,Fundamental,SP,1094.59,0.148,472,Standard,Indicação,2024-07-31,False
405,55,F,Solteiro,Pós-graduação,PR,14960.64,0.241,663,Plus,Parceiro,2020-07-04,False
406,45,F,Casado,Superior,SP,6385.08,0.05,800,Plus,Parceiro,2018-06-06,False
407,63,F,Divorciado,Médio,SP,3384.79,0.151,605,Standard,App,2021-10-23,False
408,22,M,Solteiro,Superior,SP,3429.12,0.27,762,Standard,Indicação,2020-02-02,False
409,56,M,Viúvo,Fundamental,RJ,1227.52,0.387,626,Standard,App,2023-08-26,False
410,38,M,Casado,Pós-graduação,SP,15103.36,0.194,680,Premium,Indicação,2022-05-17,False
411,39,M,Solteiro,Superior,SP,13331.73,0.295,647,Plus,App,2023-07-21,False
412,27,M,Solteiro,Superior,MG,6992.95,0.504,704,Plus,Parceiro,2026-01-02,False
413,23,M,Solteiro,Fundamental,RJ,1149.21,0.063,670,Standard,Web,2021-09-15,False
414,57,M,Divorciado,Superior,RJ,6515.72,0.41,759,Plus,App,2025-03-17,False
415,66,F,Viúvo,Fundamental,SP,6058.87,0.326,578,Standard,Parceiro,2021-12-18,False
416,69,M,Casado,Médio,RJ,2947.13,0.432,601,Standard,Indicação,2019-10-23,False
417,31,M,Solteiro,Fundamental,SP,3738.58,0.396,668,Standard,Indicação,2023-11-19,False
418,61,M,Casado,Superior,SP,3798.41,0.2,533,Standard,App,2022-07-20,False
419,24,F,Casado,Médio,MG,2741.7,0.28,416,Standard,App,2026-02-19,False
420,62,M,Solteiro,Pós-graduação,MG,12949.72,0.105,584,Plus,App,2020-03-02,False
421,50,F,Solteiro,Superior,GO,6708.75,0.217,588,Plus,App,2020-07-28,False
422,67,M,Solteiro,Fundamental,PE,1227.02,0.284,649,Standard,Indicação,2024-02-29,False
423,21,F,Solteiro,Fundamental,SP,1200.85,0.316,732,Standard,App,2018-10-17,False
424,62,F,Casado,Fundamental,SP,2950.36,0.375,387,Standard,App,2021-12-04,False
425,44,M,Solteiro,Superior,CE,9979.41,0.47,578,Standard,Parceiro,2021-06-26,False
426,50,F,Solteiro,Superior,SP,11714.41,0.228,632,Plus,Indicação,2019-09-16,False
427,48,F,Solteiro,Médio,RJ,6900.44,0.417,736,Plus,App,2019-09-05,False
428,58,M,Casado,Superior,PR,5882.95,0.312,538,Standard,Indicação,2024-01-08,False
429,52,M,Casado,Fundamental,MG,1540.62,0.123,500,Standard,App,2018-03-13,False
430,41,F,Solteiro,Superior,SP,10807.53,0.262,474,Standard,Parceiro,2023-03-22,False
431,42,F,Divorciado,Pós-graduação,SP,13569.52,0.294,772,Premium,App,2023-01-16,False
432,22,F,Casado,Superior,SP,3365.31,0.18,559,Standard,App,2021-12-31,False
433,59,M,Solteiro,Superior,SP,3280.28,0.155,489,Standard,Web,2020-11-30,False
434,58,M,Solteiro,Superior,SP,7033.7,0.151,590,Plus,App,2018-05-11,False
435,50,F,Viúvo,Fundamental,RS,1647.32,0.215,719,Standard,App,2023-11-30,False
436,59,F,Casado,Médio,RJ,2763.24,0.176,434,Standard,App,2019-05-14,False
437,33,M,Solteiro,Fundamental,SP,3077.3,0.428,461,Standard,App,2020-05-03,False
438,30,M,Casado,Médio,SP,4092.43,0.05,766,Plus,Parceiro,2025-09-28,False
439,70,F,Solteiro,Superior,Outros,10694.02,0.293,681,Premium,App,2020-06-06,False
440,72,F,Divorciado,Superior,SP,2093.8,0.343,660,Standard,App,2020-03-21,False
441,66,F,Divorciado,Superior,SP,6242.91,0.164,673,Plus,Parceiro,2026-01-29,False
442,20,M,Divorciado,Médio,MG,3962.85,0.252,584,Standard,App,2019-01-20,False
443,49,M,Casado,Superior,SP,2563.71,0.239,524,Standard,App,2019-08-23,False
444,59,M,Casado,Médio,SP,2018.13,0.271,682,Standard,App,2021-01-17,False
445,20,M,Solteiro,Médio,SP,1839.28,0.36,726,Standard,Parceiro,2023-09-26,False
446,73,M,Divorciado,Superior,Outros,5559.99,0.349,760,Plus,App,2024-12-15,False
447,62,M,Solteiro,Pós-graduação,RS,21439.15,0.208,633,Plus,Indicação,2023-05-02,False
448,35,M,Solteiro,Superior,MG,15120.37,0.099,906,Private,Indicação,2026-02-11,False
449,46,M,Viúvo,Fundamental,CE,1197.99,0.3,506,Standard,App,2018-03-19,False
450,70,F,Viúvo,Superior,RS,7156.54,0.201,522,Standard,Parceiro,2021-11-11,False
451,66,M,Casado,Fundamental,SP,2380.2,0.217,546,Standard,Web,2019-04-17,False
452,65,M,Casado,Superior,RJ,6676.28,0.307,738,Plus,Indicação,2025-04-13,False
453,74,F,Solteiro,Superior,RJ,6714.29,0.228,698,Plus,Parceiro,2025-08-06,False
454,60,M,Casado,Médio,RJ,3259.23,0.317,545,Standard,App,2020-06-08,False
455,71,F,Solteiro,Fundamental,BA,4185.27,0.582,709,Plus,App,2024-03-29,False
456,72,F,Solteiro,Médio,SP,4859.1,0.362,619,Plus,Indicação,2021-11-29,False
457,19,F,Casado,Pós-graduação,SP,5591.32,0.441,528,Standard,App,2019-03-03,False
458,55,M,Divorciado,Médio,RJ,4168.18,0.341,492,Standard,App,2021-10-15,False
459,37,F,Viúvo,Superior,SP,8592.89,0.289,702,Premium,App,2026-02-10,False
460,46,F,Viúvo,Superior,Outros,6438.09,0.343,607,Plus,App,2020-06-17,False
461,27,F,Divorciado,Médio,MG,4929.96,0.337,408,Standard,Parceiro,2018-01-06,False
462,56,M,Solteiro,Fundamental,SP,1977.48,0.384,684,Standard,App,2026-02-14,False
463,65,F,Solteiro,Pós-graduação,RS,10501.58,0.287,600,Plus,Indicação,2020-12-08,False
464,41,F,Casado,Médio,SC,2974.99,0.123,800,Standard,App,2021-01-05,False
465,57,M,Solteiro,Médio,RJ,1020.71,0.104,357,Standard,Indicação,2022-10-15,False
466,36,M,Casado,Superior,MG,5283.29,0.335,580,Plus,App,2021-10-17,False
467,60,F,Solteiro,Superior,PR,3937.8,0.145,491,Standard,App,2020-06-07,False
468,22,M,Divorciado,Pós-graduação,SP,5249.16,0.362,468,Standard,App,2019-03-01,False
469,68,F,Solteiro,Fundamental,RS,3686.94,0.441,518,Standard,App,2024-03-27,False
470,39,NB,Solteiro,Médio,RS,3602.84,0.254,833,Standard,App,2021-04-01,False
471,46,M,Casado,Médio,SC,2758.55,0.425,595,Standard,Indicação,2022-04-13,False
472,63,M,Casado,Médio,GO,2111.12,0.311,456,Standard,Web,2024-08-27,False
473,19,F,Solteiro,Fundamental,Outros,2087.3,0.283,311,Standard,Indicação,2018-03-23,False
474,71,M,Casado,Fundamental,SP,2955.02,0.289,336,Standard,App,2024-08-22,False
475,53,F,Casado,Médio,PE,1851.76,0.18,489,Standard,Indicação,2023-04-14,False
476,73,M,Solteiro,Médio,PR,2793.25,0.165,486,Standard,App,2025-09-28,False
477,49,M,Casado,Médio,RJ,4321.72,0.083,562,Standard,Indicação,2020-02-15,False
478,29,M,Divorciado,Superior,Outros,2089.13,0.192,249,Standard,Indicação,2020-07-10,False
479,51,M,Solteiro,Superior,CE,5343.94,0.537,593,Plus,App,2022-02-22,False
480,50,F,Casado,Médio,SC,2259.12,0.101,713,Standard,Parceiro,2025-06-24,False
481,70,M,Solteiro,Médio,SP,2618.77,0.139,800,Standard,App,2026-04-28,False
482,50,M,Casado,Médio,SP,2178.87,0.183,303,Standard,App,2020-12-12,False
483,41,F,Viúvo,Médio,GO,2999.46,0.189,465,Standard,Indicação,2021-07-02,False
484,28,F,Solteiro,Médio,Outros,7326.02,0.312,510,Standard,Parceiro,2019-09-21,False
485,36,M,Divorciado,Fundamental,SP,1530.85,0.207,580,Standard,Parceiro,2022-07-21,False
486,51,F,Divorciado,Médio,SP,3239.68,0.256,410,Standard,App,2024-05-12,False
487,39,M,Solteiro,Médio,RS,7591.22,0.178,868,Plus,Indicação,2023-11-16,False
488,38,F,Casado,Médio,SP,2126.79,0.223,573,Standard,PDV,2020-08-18,False
489,18,F,Viúvo,Médio,RS,6937.61,0.273,608,Plus,App,2025-12-13,False
490,71,F,Viúvo,Médio,Outros,2807.46,0.264,798,Standard,App,2019-04-29,False
491,65,F,Casado,Superior,SP,13405.92,0.518,700,Premium,App,2021-04-18,False
492,32,F,Solteiro,Superior,BA,8003.26,0.277,694,Premium,Parceiro,2021-07-27,True
493,25,M,Solteiro,Superior,MG,6412.84,0.255,513,Standard,App,2021-06-27,False
494,65,F,Solteiro,Médio,SP,2709.61,0.05,382,Standard,Indicação,2023-05-12,False
495,65,F,Casado,Superior,RJ,4025.81,0.309,504,Standard,App,2021-10-26,False
496,69,M,Solteiro,Médio,MG,2908.14,0.05,883,Standard,App,2018-12-22,False
497,49,F,Casado,Médio,SC,4385.48,0.346,683,Plus,App,2019-10-17,False
498,59,F,Divorciado,Superior,MG,5464.06,0.297,646,Plus,App,2021-06-20,False
499,59,F,Solteiro,Médio,Outros,2390.04,0.376,434,Standard,Parceiro,2022-07-24,False
500,30,M,Divorciado,Médio,SP,2470.02,0.204,699,Standard,App,2021-05-22,False
501,47,F,Solteiro,Superior,Outros,9033.92,0.283,460,Standard,App,2020-09-03,False
502,32,M,Solteiro,Superior,MG,10148.53,0.361,444,Standard,Parceiro,2018-08-24,False
503,60,F,Divorciado,Pós-graduação,RJ,6805.4,0.168,545,Standard,App,2023-09-18,False
504,73,M,Solteiro,Médio,SP,2004.36,0.353,839,Standard,Indicação,2021-04-24,False
505,22,F,Solteiro,Médio,SP,3384.81,0.348,848,Standard,App,2021-07-01,False
506,22,M,Viúvo,Superior,RJ,11804.89,0.264,620,Plus,Web,2021-03-08,False
507,33,F,Divorciado,Médio,Outros,4966.0,0.469,507,Standard,App,2020-04-07,False
508,24,M,Divorciado,Superior,BA,2941.21,0.342,347,Standard,App,2020-04-25,False
509,18,F,Solteiro,Médio,SP,2453.66,0.079,582,Standard,Indicação,2018-10-20,False
510,73,F,Solteiro,Fundamental,SP,1130.3,0.399,578,Standard,App,2022-09-22,False
511,51,M,Solteiro,Fundamental,MG,1574.65,0.201,671,Standard,App,2020-04-18,False
512,62,F,Solteiro,Superior,CE,12267.5,0.376,816,Premium,App,2020-06-01,False
513,50,F,Viúvo,Fundamental,SC,883.81,0.315,525,Standard,App,2026-05-02,False
514,60,M,Solteiro,Médio,SP,1246.31,0.05,634,Standard,Indicação,2020-10-22,False
515,57,M,Casado,Médio,SP,1850.29,0.353,466,Standard,App,2021-05-16,False
516,27,M,Solteiro,Médio,SP,3232.56,0.253,656,Standard,Parceiro,2020-10-24,False
517,26,M,Casado,Médio,MG,3819.03,0.225,516,Standard,App,2020-05-18,False
518,45,M,Solteiro,Superior,SP,6844.68,0.229,688,Plus,Indicação,2018-01-27,False
519,39,F,Solteiro,Fundamental,SP,3240.18,0.375,633,Standard,App,2024-08-01,False
520,65,M,Solteiro,Superior,PE,2277.79,0.169,579,Standard,App,2021-03-15,False
521,35,F,Divorciado,Superior,RJ,9963.38,0.414,772,Premium,Indicação,2022-11-18,False
522,36,M,Casado,Médio,Outros,2395.45,0.098,350,Standard,Indicação,2025-11-22,False
523,48,F,Casado,Médio,BA,4036.45,0.315,441,Standard,Parceiro,2018-01-14,False
524,28,F,Solteiro,Superior,SP,2837.82,0.373,538,Standard,App,2022-04-25,False
525,66,F,Casado,Fundamental,SP,1804.47,0.37,361,Standard,Parceiro,2019-04-24,False
526,18,F,Casado,Médio,MG,3151.11,0.302,522,Standard,Web,2021-02-18,False
527,66,M,Casado,Pós-graduação,PR,16931.36,0.255,692,Premium,Web,2024-06-25,False
528,53,F,Casado,Pós-graduação,RJ,4300.21,0.214,777,Plus,App,2018-11-26,False
529,68,F,Divorciado,Superior,GO,5585.22,0.133,629,Plus,App,2026-04-14,False
530,34,F,Viúvo,Médio,SC,1627.43,0.198,705,Standard,Indicação,2021-09-08,False
531,69,M,Viúvo,Superior,MG,7081.57,0.165,669,Plus,App,2020-11-07,False
532,67,F,Casado,Superior,SP,8112.1,0.145,564,Standard,Parceiro,2018-03-31,False
533,44,M,Solteiro,Médio,SP,5329.22,0.496,624,Plus,App,2021-09-18,False
534,34,F,Solteiro,Superior,MG,4209.03,0.074,694,Plus,Parceiro,2021-04-20,False
535,29,F,Solteiro,Fundamental,SP,2861.65,0.415,743,Standard,App,2020-01-16,False
536,26,M,Solteiro,Médio,PE,5529.35,0.132,589,Plus,Parceiro,2021-04-13,False
537,51,M,Solteiro,Médio,RJ,1231.21,0.157,326,Standard,Indicação,2018-02-28,False
538,72,M,Casado,Médio,SP,3803.01,0.155,347,Standard,App,2026-05-29,False
539,50,M,Casado,Médio,SC,4521.64,0.147,550,Standard,App,2020-07-26,False
540,72,M,Casado,Superior,RS,4832.6,0.391,272,Standard,App,2021-03-27,False
541,61,M,Viúvo,Pós-graduação,SP,5185.7,0.351,855,Plus,Parceiro,2023-09-13,False
542,57,M,Solteiro,Médio,MG,4486.61,0.252,679,Plus,App,2022-10-16,False
543,59,F,Solteiro,Superior,PR,3019.21,0.605,489,Standard,Indicação,2025-01-03,False
544,70,F,Casado,Pós-graduação,RJ,8689.51,0.278,491,Standard,App,2025-09-03,False
545,66,M,Casado,Fundamental,SP,1764.25,0.287,707,Standard,Indicação,2019-11-13,False
546,27,M,Casado,Médio,PR,4004.38,0.198,434,Standard,App,2020-10-30,False
547,51,F,Divorciado,Médio,PR,2046.85,0.183,424,Standard,Web,2022-06-18,False
548,44,M,Solteiro,Fundamental,SP,1278.25,0.216,450,Standard,Indicação,2018-07-27,False
549,68,M,Casado,Superior,SP,5778.86,0.382,627,Plus,Parceiro,2022-11-04,False
550,29,M,Viúvo,Médio,RS,4631.19,0.349,684,Plus,Parceiro,2018-01-23,False
551,64,F,Casado,Médio,SP,8787.62,0.435,814,Premium,App,2025-05-01,False
552,45,M,Casado,Médio,Outros,1317.69,0.194,704,Standard,App,2022-11-10,False
553,71,F,Solteiro,Médio,SP,3278.19,0.351,581,Standard,App,2021-08-14,False
554,63,M,Solteiro,Pós-graduação,BA,5518.05,0.317,751,Plus,App,2021-01-01,False
555,37,M,Solteiro,Fundamental,Outros,2995.74,0.332,484,Standard,App,2026-04-06,True
556,66,M,Casado,Médio,SP,1751.28,0.176,308,Standard,Parceiro,2023-02-02,False
557,28,F,Casado,Médio,RS,1998.3,0.155,472,Standard,App,2023-12-26,False
558,18,F,Viúvo,Médio,SP,2085.45,0.345,454,Standard,Indicação,2024-03-18,False
559,46,F,Casado,Médio,RS,2695.33,0.385,485,Standard,App,2018-04-11,False
560,40,F,Solteiro,Médio,Outros,3291.09,0.206,447,Standard,App,2018-09-09,False
561,25,M,Divorciado,Fundamental,Outros,2292.49,0.353,505,Standard,App,2019-12-10,False
562,74,M,Solteiro,Médio,RJ,2791.94,0.424,662,Standard,App,2022-01-24,False
563,20,F,Casado,Superior,PE,2828.66,0.237,816,Standard,Parceiro,2021-11-18,False
564,51,M,Solteiro,Superior,PE,7914.06,0.107,395,Standard,Indicação,2020-07-15,False
565,32,F,Casado,Superior,SP,5356.27,0.122,426,Standard,App,2026-01-27,False
566,34,F,Divorciado,Superior,PE,9831.74,0.199,549,Standard,Indicação,2019-02-10,False
