id_contrato,id_cliente,tipo_produto,valor_contratado,prazo_meses,taxa_juros_am,score_decisao,data_contratacao,status_contrato,dias_atraso,flag_renegociado
333,544,EP,9657.27,23,0.0413,503,2021-05-19,ATRASO_1_30,19,False
334,1995,CC,4302.54,10,0.0183,837,2022-12-16,ATRASO_1_30,2,False
335,3184,EP,5899.56,21,0.0196,591,2022-01-17,ATRASO_1_30,11,True
336,4125,FV,47523.33,45,0.0233,624,2019-07-25,ATRASO_1_30,21,False
337,3703,CS,9095.83,69,0.0208,788,2022-11-04,ATRASO_1_30,13,False
338,4457,EP,6394.34,28,0.0287,501,2022-10-28,QUITADO,0,False
339,2168,CC,2028.5,10,0.0325,560,2021-11-16,ATRASO_31_90,34,True
340,1191,FV,65145.68,48,0.0224,768,2021-07-03,ATRASO_1_30,30,False
341,2103,CG,86259.94,13,0.0257,791,2024-01-20,QUITADO,0,False
342,1375,EP,9850.16,23,0.0238,754,2023-05-05,ATRASO_1_30,3,False
343,1777,CC,5209.71,11,0.0179,717,2021-11-10,ATRASO_1_30,5,True
344,493,EP,15557.61,28,0.0317,482,2023-07-02,QUITADO,0,False
345,3838,CC,5495.73,13,0.0201,629,2019-05-03,QUITADO,0,True
346,4547,CC,5416.56,11,0.0457,522,2022-12-30,QUITADO,0,False
347,479,EP,6184.79,19,0.0328,615,2022-11-03,ATRASO_1_30,2,False
348,327,EP,3246.25,16,0.0215,481,2023-08-05,ATRASO_1_30,20,False
349,4017,CC,2178.11,12,0.0337,481,2021-01-01,ATRASO_1_30,1,False
350,4687,EP,29856.62,26,0.008,784,2019-09-14,QUITADO,0,True
351,81,CG,43362.47,9,0.0367,370,2022-04-14,ATRASO_1_30,4,True
352,3208,CD,3919.17,7,0.0343,436,2023-05-15,ATRASO_1_30,4,False
353,2074,CG,69195.24,11,0.0286,681,2024-07-18,ATRASO_1_30,4,True
354,3933,EP,7857.43,15,0.0357,591,2024-01-22,ATRASO_1_30,11,True
355,2580,CC,2036.82,13,0.0151,636,2018-05-27,ATRASO_1_30,15,False
356,1100,CC,2295.17,11,0.0446,276,2025-04-13,ATRASO_31_90,38,True
357,1452,CC,3233.99,11,0.0206,773,2019-10-31,ATIVO,0,False
358,3038,CS,11068.92,70,0.0325,520,2025-08-06,ATRASO_1_30,9,False
359,1293,FV,48578.25,62,0.0212,519,2020-01-01,ATRASO_31_90,42,True
360,544,EP,5325.14,26,0.0259,547,2026-04-16,ATRASO_1_30,5,False
361,2662,EP,5443.13,22,0.0245,673,2018-04-10,ATRASO_1_30,2,False
362,3294,FV,59075.04,31,0.04,410,2022-05-14,ATIVO,0,False
363,3994,CS,37489.74,67,0.0268,365,2026-02-08,ATRASO_31_90,40,True
364,3002,FV,36841.98,48,0.0263,544,2024-04-08,QUITADO,0,False
365,2012,EP,10438.58,20,0.0293,544,2018-10-15,ATRASO_1_30,13,False
366,4120,FV,32050.31,43,0.0142,625,2025-08-23,ATRASO_1_30,2,False
367,2287,CC,3367.71,15,0.0262,581,2019-06-27,ATRASO_1_30,11,False
368,3225,CS,10568.14,71,0.0306,620,2026-02-22,ATIVO,0,False
369,4510,CC,2837.46,14,0.0298,389,2020-04-27,ATRASO_1_30,12,False
370,4858,CS,16742.25,72,0.008,1000,2022-07-09,QUITADO,0,True
371,2220,EP,11584.09,25,0.0169,728,2022-03-19,ATRASO_1_30,2,False
372,2452,EP,6910.92,19,0.0267,730,2021-06-06,ATRASO_1_30,20,False
373,4349,CS,8502.54,61,0.008,737,2018-12-03,ATIVO,0,True
374,2760,CD,1126.51,6,0.0377,264,2020-04-06,ATRASO_1_30,2,False
375,3771,CD,2217.75,5,0.0346,644,2026-01-16,ATRASO_1_30,4,False
376,380,CS,7414.67,63,0.0317,673,2023-09-12,ATRASO_1_30,4,False
377,4120,FV,19016.83,53,0.0356,558,2023-08-20,ATRASO_1_30,20,False
378,542,CC,4146.06,14,0.0339,678,2020-09-14,ATRASO_1_30,2,False
379,1945,CG,48033.21,14,0.008,867,2024-08-23,ATIVO,0,False
380,868,CC,3219.88,11,0.0464,425,2023-09-30,ATIVO,0,False
381,4643,CS,19784.72,44,0.0189,425,2020-09-26,ATRASO_1_30,7,False
382,592,FV,33930.6,62,0.0219,629,2024-05-26,ATRASO_1_30,24,False
383,2729,CG,33756.59,12,0.0434,343,2019-09-08,QUITADO,0,False
384,687,FV,38775.91,45,0.0332,531,2024-08-20,ATRASO_1_30,3,False
385,94,CC,2366.6,7,0.0301,580,2018-12-02,ATRASO_1_30,25,True
386,1303,CG,85040.15,13,0.0232,503,2023-07-27,ATIVO,0,False
387,390,EP,8108.65,26,0.008,577,2018-09-17,ATRASO_1_30,3,False
388,1393,EP,4315.64,22,0.0262,585,2020-06-23,ATIVO,0,False
389,804,CC,3842.42,12,0.0365,571,2020-06-15,ATRASO_31_90,41,False
390,3478,CC,2172.17,15,0.0305,533,2018-03-02,ATRASO_1_30,19,False
391,857,CS,22228.59,44,0.0374,409,2022-12-22,ATRASO_1_30,8,False
392,2433,CC,3298.48,14,0.0263,656,2018-04-27,ATRASO_1_30,12,False
393,3,CG,72950.06,9,0.0177,666,2023-07-06,ATRASO_1_30,7,False
394,4636,CC,2415.37,9,0.0328,447,2020-05-30,ATRASO_1_30,5,False
395,2210,CC,3116.46,11,0.0276,435,2021-09-28,ATRASO_1_30,26,False
396,1715,CS,15389.1,76,0.0409,445,2019-01-06,QUITADO,0,False
397,1623,EP,7279.38,20,0.008,750,2018-11-21,ATRASO_1_30,21,True
398,318,EP,4685.06,23,0.0182,701,2019-09-28,ATRASO_1_30,5,True
399,1295,EP,12307.47,16,0.0371,718,2024-10-13,ATRASO_1_30,26,False
400,4221,EP,9477.96,26,0.0424,384,2019-01-29,ATRASO_1_30,16,False
401,1932,FV,18362.18,39,0.008,947,2018-01-10,ATIVO,0,True
402,4214,EP,6435.36,21,0.0345,537,2018-06-06,QUITADO,0,True
403,895,FV,21400.14,56,0.0308,689,2018-10-19,ATRASO_1_30,3,False
404,1817,CS,8965.89,51,0.0349,463,2026-03-07,ATRASO_1_30,2,False
405,3160,CS,9151.3,65,0.0343,544,2022-10-02,ATRASO_31_90,50,False
406,353,FV,30353.5,51,0.0187,579,2020-09-25,ATRASO_1_30,9,True
407,1767,CC,1493.77,12,0.0151,725,2024-01-23,ATIVO,0,True
408,4405,CD,1168.8,4,0.0404,421,2022-03-19,ATRASO_1_30,5,False
409,2473,EP,14260.31,24,0.0261,574,2026-04-23,ATRASO_1_30,5,False
410,4668,CS,33763.12,57,0.018,723,2020-09-30,ATRASO_1_30,3,True
411,712,CC,1765.53,11,0.0307,381,2019-11-17,ATRASO_1_30,11,False
412,4986,CS,22921.57,68,0.0426,520,2021-05-04,ATRASO_1_30,22,True
413,4393,FV,133873.07,35,0.031,537,2022-09-14,ATRASO_1_30,6,True
414,1956,EP,7111.41,20,0.033,626,2018-02-28,ATIVO,0,False
415,2812,CS,16303.43,59,0.0085,630,2024-07-29,ATRASO_1_30,8,False
416,636,EP,14706.6,31,0.0475,351,2025-07-15,ATRASO_1_30,22,True
417,786,CS,9238.82,38,0.0221,527,2022-12-12,ATRASO_1_30,3,False
418,1889,FV,61910.19,49,0.02,643,2021-02-07,ATRASO_1_30,21,False
419,1638,EP,7133.56,23,0.0344,499,2020-09-09,ATRASO_1_30,18,False
420,2928,FV,62181.23,55,0.0489,487,2023-09-16,ATRASO_1_30,3,False
421,4522,FV,86956.17,41,0.0331,789,2023-09-23,QUITADO,0,True
422,217,CC,7447.51,11,0.0278,534,2021-07-23,ATRASO_91_180,93,False
423,4189,CS,9941.17,49,0.0336,534,2023-04-01,ATRASO_1_30,4,False
424,1372,EP,11457.0,21,0.0228,599,2021-10-16,ATRASO_1_30,28,False
425,3258,EP,6039.47,27,0.0394,364,2026-01-24,ATRASO_1_30,19,False
426,4710,EP,4037.44,25,0.0293,572,2021-12-04,ATRASO_1_30,16,False
427,3669,CG,43787.86,11,0.0304,582,2023-01-04,ATRASO_1_30,1,False
428,221,EP,13068.1,28,0.0284,440,2018-12-03,ATIVO,0,False
429,2965,CS,10192.9,89,0.044,258,2021-11-10,ATRASO_1_30,26,False
430,755,CS,28743.28,50,0.0099,970,2023-05-03,ATIVO,0,False
431,1269,FV,36669.33,53,0.0194,552,2025-05-15,ATRASO_31_90,32,True
432,2906,CC,1841.6,12,0.0384,386,2022-01-14,ATRASO_1_30,6,False
433,2913,CC,2969.37,14,0.0304,481,2019-02-15,ATRASO_1_30,11,False
434,4789,EP,5449.96,21,0.0422,650,2021-03-25,ATRASO_1_30,11,False
435,1420,FV,77158.92,57,0.0405,533,2023-09-09,ATRASO_31_90,34,False
436,4702,CC,4739.32,11,0.0393,463,2024-10-18,ATIVO,0,True
437,2179,EP,7708.99,22,0.026,526,2021-12-22,ATRASO_1_30,3,False
438,1288,CC,5472.12,12,0.0518,451,2019-11-21,ATRASO_1_30,7,False
439,3116,EP,5031.83,24,0.0204,648,2025-05-30,ATRASO_1_30,7,False
440,3069,EP,4047.86,19,0.0186,672,2019-11-28,ATRASO_1_30,5,False
441,4492,CC,1647.13,12,0.0539,424,2022-07-29,ATRASO_1_30,7,False
442,4826,CD,500.88,7,0.0348,541,2025-09-21,ATRASO_1_30,1,False
443,3323,CG,26453.76,9,0.0286,437,2024-12-19,QUITADO,0,False
444,3149,EP,11225.56,26,0.0136,835,2018-10-04,ATRASO_1_30,1,False
445,1436,FV,54249.26,57,0.0318,580,2021-01-04,ATRASO_1_30,2,False
446,1108,CC,2079.01,11,0.0128,841,2026-01-06,QUITADO,0,False
447,2970,FV,10486.01,45,0.0261,540,2023-07-19,QUITADO,0,False
448,3469,EP,6274.95,24,0.0416,568,2023-10-20,ATRASO_1_30,4,False
449,1840,CC,4723.59,9,0.0368,317,2018-07-06,QUITADO,0,False
450,2557,CC,5771.5,11,0.0305,478,2024-03-28,ATIVO,0,False
451,2874,FV,40502.83,64,0.0531,537,2025-05-02,ATRASO_1_30,9,False
452,2469,EP,4373.47,23,0.029,630,2018-06-14,ATRASO_1_30,6,False
453,230,FV,54174.3,48,0.0357,524,2020-06-06,ATRASO_1_30,11,False
454,2442,EP,10136.94,19,0.0444,554,2026-04-13,ATRASO_1_30,1,False
455,1069,CC,5454.95,12,0.0343,563,2018-06-18,QUITADO,0,True
456,563,CG,29298.37,9,0.0268,747,2021-10-09,ATRASO_1_30,1,False
457,2343,EP,10886.08,23,0.008,765,2018-10-19,QUITADO,0,False
458,3948,CC,5893.25,5,0.0387,478,2018-07-14,ATRASO_1_30,1,False
459,3985,CC,1556.19,12,0.0215,690,2018-05-30,ATRASO_31_90,40,True
460,1735,CC,2419.06,12,0.0376,451,2022-11-01,ATRASO_1_30,2,False
461,2841,CC,1405.09,10,0.0141,543,2021-04-25,ATRASO_31_90,39,True
462,924,CS,7370.71,53,0.0197,514,2021-02-19,ATRASO_31_90,39,False
463,1403,FV,32890.71,41,0.0117,861,2022-09-24,ATRASO_1_30,1,False
464,2205,CC,1468.48,13,0.0421,418,2023-10-26,ATRASO_1_30,5,False
465,1950,EP,15592.23,21,0.0125,709,2021-01-29,ATRASO_31_90,34,False
466,3216,EP,15728.12,30,0.0143,767,2019-09-18,ATRASO_1_30,4,False
467,3727,CS,11097.0,77,0.0309,562,2018-04-08,QUITADO,0,False
468,2768,CC,2360.07,12,0.0256,631,2018-02-12,ATRASO_1_30,2,False
469,145,CC,3409.06,15,0.0411,505,2023-09-10,ATRASO_1_30,1,False
470,4096,FV,83999.13,61,0.0353,589,2018-07-10,ATRASO_1_30,1,False
471,2276,CC,5091.68,12,0.0319,324,2019-04-09,QUITADO,0,False
472,4217,CC,1189.09,9,0.0397,309,2021-05-12,ATRASO_1_30,20,False
473,1369,EP,2069.23,25,0.0331,401,2023-01-27,ATIVO,0,False
474,3103,CG,29033.36,12,0.0362,670,2019-09-10,ATIVO,0,False
475,1224,CS,11693.66,53,0.039,547,2022-04-26,ATIVO,0,False
476,2759,CS,4320.87,84,0.0195,604,2024-12-22,ATRASO_1_30,1,False
477,4184,EP,7069.62,27,0.0298,718,2022-11-05,ATIVO,0,False
478,2834,CC,1280.11,9,0.014,650,2019-07-15,QUITADO,0,False
479,4991,CG,50240.61,12,0.021,640,2019-01-22,ATIVO,0,False
480,1966,CG,56971.15,12,0.0138,662,2019-02-07,ATRASO_1_30,14,True
481,635,EP,22241.44,26,0.0313,473,2024-10-02,ATRASO_1_30,16,False
482,2347,EP,7390.27,23,0.0229,352,2020-03-13,QUITADO,0,False
483,4165,CC,2828.24,8,0.033,482,2020-04-12,ATRASO_1_30,26,False
484,2634,EP,17807.22,29,0.0184,491,2025-06-25,ATRASO_1_30,9,False
485,3057,EP,11838.36,32,0.0249,537,2019-03-15,ATRASO_31_90,40,False
486,4005,CC,3590.71,11,0.0455,425,2023-10-17,ATRASO_1_30,14,False
487,1314,EP,6665.27,23,0.0387,413,2023-10-26,ATRASO_1_30,11,False
488,3730,FV,97113.2,58,0.0341,834,2019-12-18,ATRASO_1_30,1,False
489,4770,CC,2255.74,10,0.0315,688,2018-11-24,ATRASO_1_30,3,False
490,978,EP,3297.16,28,0.035,661,2021-07-18,ATRASO_1_30,22,False
491,926,CS,10696.26,59,0.0274,516,2023-03-29,QUITADO,0,False
492,4890,CC,2894.97,10,0.0261,565,2019-07-04,ATRASO_1_30,1,False
493,4860,CG,103060.56,10,0.0344,519,2019-04-24,ATRASO_1_30,10,False
494,4827,EP,8783.25,23,0.035,328,2018-05-30,ATRASO_1_30,19,False
495,4287,FV,60609.64,48,0.0253,702,2021-03-12,QUITADO,0,False
496,1397,CC,753.16,9,0.0273,800,2018-09-21,ATRASO_1_30,1,False
497,2805,CG,40914.77,12,0.0304,594,2022-07-10,ATRASO_1_30,3,True
498,4995,EP,19392.72,13,0.0239,435,2021-06-21,ATRASO_1_30,18,False
499,3513,CC,1832.03,13,0.0279,701,2024-02-11,QUITADO,0,False
500,2626,EP,6766.08,27,0.0251,545,2018-06-30,ATRASO_31_90,38,False
501,3041,CG,82720.23,10,0.0263,521,2021-08-15,ATRASO_31_90,40,False
502,1134,CC,2585.53,12,0.0505,509,2020-08-07,ATRASO_1_30,6,False
503,1756,CC,5596.98,10,0.0213,709,2024-12-17,ATRASO_1_30,3,False
504,3603,FV,24358.25,44,0.0408,674,2023-02-25,ATRASO_1_30,1,False
505,4820,EP,7822.61,22,0.015,829,2021-11-10,ATRASO_1_30,3,False
506,240,EP,11965.8,23,0.0081,834,2023-05-01,ATRASO_1_30,5,False
507,2073,CC,1818.01,10,0.0182,717,2020-11-03,ATIVO,0,False
508,3439,CC,2147.5,12,0.0293,522,2019-08-03,ATRASO_1_30,1,False
509,2324,CC,6057.57,15,0.0135,830,2024-08-23,ATRASO_1_30,1,False
510,4176,EP,4986.46,26,0.0165,701,2025-04-26,ATRASO_1_30,2,False
511,3229,CS,12945.5,57,0.0383,473,2021-08-06,ATRASO_91_180,110,True
512,1753,CS,21525.05,74,0.0305,513,2019-02-15,ATRASO_1_30,17,False
513,3825,CS,12682.07,73,0.0376,515,2019-08-30,ATRASO_31_90,78,True
514,1674,CC,4122.48,14,0.0338,518,2024-05-29,ATRASO_1_30,5,False
515,2065,CC,8868.22,12,0.0491,548,2020-12-30,QUITADO,0,True
516,1363,FV,139179.07,52,0.0375,406,2024-10-05,ATRASO_1_30,22,False
517,4994,CD,1627.68,6,0.0456,412,2020-05-06,ATRASO_31_90,32,False
518,2038,EP,6202.85,29,0.0423,468,2019-05-25,QUITADO,0,False
519,4769,CS,19784.28,51,0.021,517,2023-08-01,ATRASO_1_30,2,False
520,2868,FV,21960.68,46,0.0198,554,2023-03-27,ATRASO_1_30,4,False
521,627,FV,76951.62,56,0.0149,719,2021-05-26,ATIVO,0,True
522,3811,EP,5761.03,24,0.03,471,2025-05-11,ATIVO,0,False
523,977,CS,9308.27,61,0.0212,651,2022-02-26,ATRASO_1_30,2,False
524,4434,CC,1891.04,14,0.0284,603,2019-09-18,ATRASO_1_30,1,True
525,4824,CC,2102.74,9,0.0313,772,2023-10-15,ATRASO_1_30,8,False
526,2743,CC,7106.4,14,0.0212,500,2018-09-30,QUITADO,0,False
527,1994,CG,61405.71,9,0.008,805,2022-10-28,ATRASO_1_30,6,False
528,2375,FV,33912.1,44,0.0213,681,2019-10-25,QUITADO,0,False
529,3878,EP,27375.5,16,0.0133,705,2022-02-14,ATRASO_1_30,9,False
530,1874,EP,8588.63,21,0.0128,671,2024-10-29,QUITADO,0,True
531,253,FV,34632.33,53,0.0262,607,2024-02-15,ATRASO_1_30,11,False
532,2977,CG,25645.0,12,0.0209,723,2020-07-15,ATRASO_31_90,61,True
533,3698,CC,2153.93,11,0.0328,431,2018-06-01,ATRASO_1_30,3,False
534,725,FV,19964.82,52,0.0267,504,2024-07-03,ATRASO_1_30,3,True
535,1798,EP,5301.82,26,0.0281,634,2020-10-16,ATRASO_1_30,1,True
536,2335,EP,6041.71,18,0.014,590,2020-12-25,ATRASO_1_30,8,False
537,3066,CC,2949.61,14,0.0387,489,2018-10-06,ATRASO_1_30,3,False
538,2544,CC,5325.21,13,0.0271,592,2025-03-05,ATRASO_1_30,13,True
539,3775,FV,34475.77,34,0.0246,721,2024-10-14,ATRASO_1_30,1,False
540,3147,EP,23390.61,31,0.0343,471,2021-04-22,ATRASO_31_90,31,False
541,3568,EP,11676.98,22,0.0123,597,2022-03-13,QUITADO,0,False
542,343,CC,2290.68,9,0.0252,499,2023-12-22,ATRASO_1_30,16,False
543,4598,CS,15739.97,44,0.0364,671,2020-02-09,QUITADO,0,True
544,2149,EP,8759.88,16,0.0119,928,2023-11-08,ATRASO_1_30,5,True
545,2118,FV,80902.81,43,0.0283,527,2022-11-23,ATRASO_1_30,8,False
546,3809,EP,13094.55,20,0.0239,777,2018-03-28,ATIVO,0,False
547,2078,EP,8331.93,18,0.0356,586,2019-12-13,ATRASO_1_30,5,False
548,3921,EP,22841.85,22,0.052,322,2019-09-25,ATRASO_1_30,22,False
549,4125,CC,4889.78,15,0.0319,672,2021-06-09,ATRASO_1_30,4,False
550,2717,EP,11474.85,20,0.056,269,2018-01-02,ATRASO_1_30,22,False
551,2829,CC,8624.85,11,0.0275,641,2026-02-12,ATRASO_1_30,13,False
552,4360,FV,58523.14,53,0.0337,604,2025-04-14,ATRASO_1_30,3,False
553,3736,CS,13660.05,81,0.0237,502,2018-12-08,ATRASO_1_30,15,False
554,3774,CS,11451.83,62,0.0367,499,2025-09-04,ATRASO_31_90,34,False
555,3497,CC,1042.19,13,0.0398,365,2021-06-08,ATRASO_31_90,89,False
556,3987,CC,1156.43,14,0.0413,427,2020-07-11,ATRASO_31_90,33,False
557,3849,FV,32619.41,52,0.0378,526,2021-01-03,ATRASO_1_30,12,False
558,3965,CC,2508.32,8,0.0294,418,2020-04-12,ATRASO_1_30,14,False
559,2029,CS,12136.29,50,0.0525,286,2020-12-22,ATRASO_1_30,29,True
560,3643,CG,92043.3,13,0.0243,743,2020-08-09,ATRASO_1_30,8,False
561,2579,EP,5032.32,21,0.0271,678,2021-10-15,ATRASO_1_30,14,False
562,4282,CC,1359.28,8,0.0207,505,2018-03-04,QUITADO,0,False
563,2468,EP,3669.14,22,0.0209,603,2025-05-15,ATRASO_1_30,5,False
564,485,CC,1939.16,13,0.0356,603,2020-11-05,ATRASO_1_30,30,True
565,4075,CC,1765.92,13,0.0333,480,2020-01-19,ATRASO_1_30,10,False
566,2519,CG,51312.91,12,0.0398,485,2021-09-30,ATRASO_91_180,172,True
567,208,CC,8812.44,7,0.025,765,2019-01-20,ATRASO_1_30,1,False
568,4128,CC,5061.48,12,0.0265,480,2018-09-18,ATRASO_1_30,8,False
569,252,CC,5291.14,8,0.024,657,2021-08-13,ATRASO_1_30,13,False
570,547,EP,9124.15,26,0.0351,428,2018-12-20,ATRASO_1_30,18,False
571,3552,FV,16644.49,51,0.051,247,2023-01-31,ATRASO_1_30,12,False
572,776,EP,30687.02,21,0.0224,799,2020-10-08,ATIVO,0,False
573,1347,CC,2892.12,8,0.026,603,2026-02-18,ATRASO_1_30,1,False
574,2009,CS,19114.99,73,0.0385,456,2021-05-11,ATRASO_1_30,11,False
575,4873,CS,3133.49,63,0.0254,535,2019-10-24,ATRASO_1_30,2,False
576,2821,EP,7583.88,19,0.0369,517,2024-12-10,ATRASO_1_30,3,False
577,4856,CC,3157.04,15,0.0144,884,2020-02-02,ATRASO_1_30,1,True
578,3620,CS,10222.95,60,0.0226,852,2025-02-07,ATRASO_1_30,17,False
579,1442,EP,3450.61,20,0.0485,287,2018-12-15,ATRASO_1_30,6,False
580,2805,EP,9010.93,29,0.0311,561,2024-11-12,ATRASO_1_30,30,False
581,1677,CC,7276.7,13,0.0477,383,2022-08-16,ATRASO_1_30,3,False
582,1084,CC,12337.62,13,0.0278,477,2023-05-10,ATRASO_1_30,2,True
583,2669,CC,9412.77,12,0.0379,415,2023-09-25,ATRASO_1_30,4,True
584,4240,CG,106781.82,9,0.0321,543,2026-01-20,ATRASO_1_30,1,False
585,3948,CS,33455.76,47,0.0383,464,2021-04-07,ATRASO_91_180,155,True
586,1325,CD,4486.49,5,0.0323,411,2021-08-09,ATRASO_31_90,63,False
587,1294,CD,861.79,3,0.0275,611,2026-02-12,ATRASO_1_30,6,False
588,4291,EP,9303.76,25,0.0312,471,2023-12-26,ATRASO_1_30,2,False
589,3161,EP,3719.43,23,0.008,1000,2023-07-06,ATIVO,0,False
590,2476,CS,16578.2,60,0.031,553,2023-11-06,ATIVO,0,False
591,4115,CG,43136.65,15,0.0326,541,2023-06-29,ATIVO,0,False
592,203,FV,31899.62,37,0.0222,528,2018-08-15,ATRASO_1_30,4,False
593,3767,EP,6788.81,24,0.0314,461,2024-09-10,ATIVO,0,True
594,2398,EP,1789.73,18,0.0336,525,2024-06-20,ATRASO_1_30,4,False
595,2429,CD,500.0,7,0.0329,575,2024-07-24,ATRASO_1_30,2,False
596,3271,EP,13369.11,19,0.0163,930,2022-05-08,ATRASO_1_30,1,False
597,1126,CG,33372.74,16,0.02,592,2019-04-08,ATRASO_1_30,14,False
598,4400,CC,6465.64,9,0.0567,393,2024-03-12,ATRASO_1_30,12,True
599,422,CG,45389.58,12,0.0125,692,2018-06-21,ATRASO_1_30,20,True
600,2911,EP,3088.71,26,0.0296,571,2023-03-30,ATRASO_1_30,2,False
601,2380,CD,647.34,7,0.008,927,2018-10-25,ATIVO,0,False
602,4958,CC,2339.14,9,0.0238,513,2023-03-22,QUITADO,0,False
603,3252,CS,6877.83,45,0.0215,609,2020-02-01,ATRASO_1_30,12,False
604,1904,EP,7586.56,21,0.0346,656,2025-10-04,ATRASO_1_30,10,False
605,2106,EP,9306.41,27,0.0444,491,2025-10-14,ATRASO_1_30,6,False
606,1229,EP,9811.07,24,0.0133,942,2022-07-17,ATIVO,0,False
607,256,CS,13760.76,72,0.0365,318,2021-04-14,ATRASO_1_30,7,False
608,2217,EP,13597.15,19,0.008,734,2020-01-01,ATRASO_31_90,44,True
609,107,FV,63879.04,45,0.015,687,2024-01-10,ATRASO_1_30,3,False
610,3293,EP,4580.05,23,0.0121,621,2018-03-09,ATRASO_1_30,6,False
611,4510,FV,11433.15,46,0.0323,395,2023-10-01,ATRASO_1_30,6,False
612,475,CC,2329.5,13,0.03,474,2021-01-18,ATRASO_1_30,15,False
613,4859,CG,52565.58,14,0.0314,621,2021-06-21,ATRASO_1_30,5,False
614,451,CC,2553.55,10,0.0282,511,2020-10-20,ATIVO,0,False
615,2377,CG,73099.95,10,0.0239,570,2025-03-22,ATIVO,0,False
616,3122,FV,15737.64,50,0.0184,684,2025-05-27,ATRASO_1_30,3,False
617,3204,EP,20648.74,25,0.0209,658,2020-06-20,ATRASO_31_90,31,False
618,1920,CG,80049.33,14,0.0382,540,2018-12-30,ATIVO,0,False
619,223,CC,2777.72,12,0.0352,498,2022-10-01,ATRASO_1_30,4,False
620,3917,FV,22135.67,46,0.0102,848,2018-08-17,QUITADO,0,False
621,2314,CC,3195.04,16,0.0302,489,2024-10-22,ATRASO_1_30,12,False
622,1319,CS,23892.6,63,0.0454,551,2019-05-08,ATRASO_1_30,6,True
623,2255,EP,6296.24,27,0.0241,602,2020-05-05,ATRASO_31_90,86,False
624,2168,EP,5643.53,16,0.0342,560,2021-07-01,ATRASO_1_30,12,False
625,2983,CG,49851.85,11,0.0445,358,2023-11-11,QUITADO,0,False
626,2576,CC,1647.95,14,0.0338,455,2021-02-26,QUITADO,0,False
627,2998,FV,66733.38,49,0.0293,473,2019-06-22,ATRASO_1_30,13,True
628,4712,CG,72592.36,11,0.008,815,2024-07-22,ATRASO_1_30,1,False
629,4612,EP,13775.25,14,0.0426,389,2024-02-21,ATRASO_1_30,12,False
630,37,EP,18370.53,23,0.0374,405,2025-12-08,ATRASO_1_30,10,False
631,3221,EP,4978.11,30,0.0203,593,2020-05-15,ATIVO,0,False
632,1085,CG,50466.78,12,0.0173,882,2018-08-06,ATIVO,0,False
633,341,CG,47240.05,13,0.0285,624,2018-10-11,ATRASO_1_30,26,False
634,461,CG,129359.87,11,0.0304,391,2019-12-25,ATIVO,0,False
635,3192,CC,2729.52,11,0.0194,563,2025-12-14,ATRASO_1_30,16,False
636,4957,CC,1195.62,12,0.0151,765,2023-02-19,ATRASO_1_30,8,False
637,3904,CG,37939.66,13,0.0414,527,2025-12-29,ATRASO_1_30,11,True
638,662,CG,85082.77,13,0.0301,619,2023-09-23,ATRASO_1_30,4,False
639,1052,EP,11014.75,27,0.0288,628,2018-04-10,ATRASO_1_30,3,True
640,4116,EP,7563.31,22,0.0283,643,2018-09-12,ATRASO_1_30,25,False
641,3035,CC,2786.23,12,0.0248,497,2024-06-08,ATRASO_1_30,27,False
642,2601,CS,14724.19,44,0.0284,466,2025-11-22,ATIVO,0,False
643,917,CC,4915.9,12,0.0378,329,2020-04-18,ATRASO_1_30,14,False
644,3913,EP,9112.65,14,0.0202,716,2019-10-20,ATRASO_1_30,3,False
645,4170,CS,9733.26,41,0.0333,304,2022-08-31,ATIVO,0,False
646,1509,CC,3435.52,12,0.0258,488,2024-03-06,ATRASO_1_30,6,False
647,4992,EP,5762.24,26,0.0404,320,2018-08-21,ATRASO_1_30,5,False
648,2378,FV,65085.45,36,0.0222,649,2018-12-14,ATRASO_1_30,6,False
649,195,CG,46202.29,13,0.0385,307,2020-09-29,ATRASO_1_30,1,False
650,4890,FV,19972.82,46,0.0268,544,2024-10-28,ATRASO_1_30,5,False
651,972,CD,5818.94,7,0.032,629,2021-05-09,ATRASO_1_30,3,False
652,476,CG,32297.3,15,0.0291,476,2021-09-21,ATRASO_1_30,14,False
653,2266,EP,4680.98,13,0.0426,396,2019-05-11,QUITADO,0,False
654,3104,CC,1700.03,16,0.008,760,2024-11-24,ATRASO_1_30,10,False
655,3145,EP,5297.15,28,0.0224,910,2019-11-11,QUITADO,0,False
656,4792,FV,54766.82,53,0.0497,448,2019-01-05,ATRASO_1_30,2,False
657,2313,FV,13554.47,44,0.0229,584,2025-05-03,ATRASO_1_30,24,True
658,634,CS,13217.52,66,0.0156,643,2026-04-29,ATRASO_1_30,7,False
659,2270,CC,2467.06,12,0.0095,652,2024-04-19,ATRASO_1_30,2,False
660,4201,EP,4916.21,28,0.0414,391,2024-09-10,ATRASO_1_30,27,False
661,59,EP,2818.17,25,0.0216,625,2018-11-13,ATRASO_1_30,1,False
662,1381,CC,3408.24,13,0.0316,761,2025-06-30,ATIVO,0,True
663,3383,EP,2861.2,27,0.0295,532,2018-05-02,ATRASO_1_30,5,False
664,1004,EP,6760.25,14,0.0179,700,2020-06-19,ATRASO_31_90,88,False
665,2435,CG,61366.12,11,0.0383,513,2024-06-14,ATRASO_1_30,4,False
